abbreviatedAddress,city,zipcode,latitude,longitude,bathrooms,bedrooms,lotSize,daysOnZillow,Date_sold,price,zestimate,rentZestimate,propertyTaxRate,taxAssessedValue,taxAssessedYear
13555 NW Thompson Rd,Portland,97229,45.54660797,-122.81644440000001,2,3,14810,13,2021-07-12,560000,684000.0,2495.0,1.13,554720.0,2019
6332 SW Ash Creek Dr,Portland,97219,45.46377182,-122.7420044,2,4,7007,14,2021-07-12,600000,699600.0,3295.0,1.12,548430.0,2020
2498 Crestview Dr,West Linn,97068,45.35794067,-122.6497574,3,4,10018,14,2021-07-12,900000,906200.0,3697.0,1.08,827628.0,2020
20762 Viewpoint Rd,West Linn,97068,45.36574936,-122.6451263,3,3,2178,14,2021-07-12,450000,453100.0,2522.0,1.08,363383.0,2020
4407 SE 75th Ave,Portland,97206,45.490890500000006,-122.5860672,1,3,6098,14,2021-07-12,485000,486400.0,1975.0,1.12,342420.0,2020
3316 SE 55th Ave,Portland,97206,45.49856186,-122.60570530000001,2,3,5227,14,2021-07-12,550000,551900.0,2600.0,1.12,439290.0,2020
530 SE 68th Ave,Hillsboro,97123,45.51558685,-122.9099655,2,3,4791,9,2021-07-12,465000,465900.0,1999.0,1.13,337880.0,2019
143 NW Scott St,Hillsboro,97124,45.54253769,-122.99726869999999,3,4,6098,9,2021-07-12,500000,500500.0,2636.0,1.13,364570.0,2019
6137 SE Provence St,Hillsboro,97123,45.48962402,-122.9183197,3,4,10454,9,2021-07-12,1070000,1071000.0,4941.0,1.13,349270.0,2019
6926 N Atlantic Ave,Portland,97217,45.57299423,-122.69622040000002,1,2,4791,13,2021-07-12,575000,576000.0,1945.0,1.12,424010.0,2020
3352 SE Silver Fox Way,Hillsboro,97123,45.496055600000005,-122.9220047,3,3,3049,8,2021-07-12,484000,485200.0,2250.0,1.13,350570.0,2019
4114 SE Spring St,Hillsboro,97123,45.51358414,-122.9400482,2,3,6969,9,2021-07-12,500000,501000.0,2070.0,1.13,323520.0,2019
20015 S Henrici Rd,Oregon City,97045,45.31732941,-122.51674650000001,3,4,233917,14,2021-07-12,750000,753300.0,3240.0,1.08,642326.0,2020
5926 SE Lexington St,Portland,97206,45.46632767,-122.60260770000001,1,3,4791,16,2021-07-12,340000,341700.0,2256.0,1.12,317220.0,2020
5403 SE 62nd Ave,Portland,97206,45.48371887,-122.59983829999999,3,4,3049,13,2021-07-12,525000,526000.0,2813.0,1.12,464610.0,2020
5315 SE Lafayette St,Portland,97206,45.49703217,-122.6077652,2,3,4356,13,2021-07-12,522000,523000.0,2781.0,1.12,412130.0,2020
15679 S Maplelane Rd,Oregon City,97045,45.34347916,-122.54473109999999,2,2,33950,13,2021-07-12,439000,522700.0,2169.0,1.08,356601.0,2020
16975 S Outlook Rd,Oregon City,97045,45.38178635,-122.5183105,4,5,27442,13,2021-07-12,829080,834300.0,3429.0,1.08,728692.0,2020
18500 S Cadle Creek Ln,Oregon City,97045,45.33842468,-122.4977493,5,5,87120,14,2021-07-12,1100000,1104800.0,4934.0,1.08,1007929.0,2020
14499 S Stoneridge Dr,Oregon City,97045,45.29655838,-122.56905359999999,3,3,56192,14,2021-07-12,1425000,1434900.0,5614.0,1.08,1518140.0,2020
816 Jq Adams St,Oregon City,97045,45.35528946,-122.59926609999998,3,4,6534,14,2021-07-12,581000,583500.0,2699.0,1.08,353008.0,2020
3903 SE Franklin Ct,Portland,97202,45.49874496,-122.62240600000001,3,3,2178,13,2021-07-12,520000,531900.0,2645.0,1.12,466190.0,2020
17706 S Redland Rd,Oregon City,97045,45.344814299999996,-122.5032425,1,3,38768,14,2021-07-12,260000,394000.0,2320.0,1.08,244628.0,2020
7821 SE Lambert St,Portland,97206,45.46729279,-122.58277890000001,3,5,16988,13,2021-07-12,599900,601000.0,2251.0,1.12,407970.0,2020
5833 SE 41st Ave,Portland,97202,45.480117799999995,-122.62093349999999,2,2,7840,13,2021-07-12,575000,576000.0,2194.0,1.12,497420.0,2020
206 NE Milne Rd,Hillsboro,97124,45.54849243,-122.9933243,2,3,7405,8,2021-07-12,558000,559300.0,2149.0,1.13,403910.0,2019
6663 SE Wrenfield St,Hillsboro,97123,45.51369858,-122.91154479999999,3,4,6098,8,2021-07-12,550000,551300.0,2636.0,1.13,403230.0,2019
538 NE Birchwood Dr,Hillsboro,97124,45.52780151,-122.97937009999998,2,3,9583,8,2021-07-12,585000,585800.0,2263.0,1.13,420000.0,2019
16950 SW Holly Hill Rd,Hillsboro,97123,45.40381241,-123.02594760000001,4,3,466963,8,2021-07-12,820000,822000.0,3939.0,1.13,721670.0,2019
4914 NW Huserik Dr,Portland,97229,45.55512619,-122.82952879999999,2,3,3920,14,2021-07-12,480000,559500.0,2449.0,1.13,431740.0,2019
20288 Hoodview Ave,West Linn,97068,45.36673355,-122.64602659999998,3,3,2178,13,2021-07-12,400000,402500.0,2350.0,1.08,295203.0,2020
4125 N Colonial Ave,Portland,97217,45.55383682,-122.68439479999999,3,5,4791,10,2021-07-12,885000,886600.0,3763.0,1.12,799700.0,2020
11030 SW Cottonwood Ln,Tigard,97223,45.44101715,-122.7941818,2,3,7840,6,2021-07-12,607000,590700.0,2594.0,1.13,388390.0,2019
18031 Meadowlark Ln,Lake Oswego,97034,45.39369965,-122.69561000000002,4,4,10018,14,2021-07-12,1525000,1531600.0,6331.0,1.08,890965.0,2020
16775 Westview Dr,Lake Oswego,97034,45.40285492,-122.7078018,2,3,11325,13,2021-07-12,693000,697400.0,2946.0,1.08,516201.0,2020
560 4th St,Lake Oswego,97034,45.42182922,-122.6677628,5,3,2613,13,2021-07-12,1450000,1459200.0,6539.0,1.08,1320539.0,2020
11340 SW Walnut St,Tigard,97223,45.43023682,-122.7935028,2,4,14374,6,2021-07-12,530000,570300.0,2362.0,1.13,462170.0,2019
14769 SW 149th Ter,Tigard,97224,45.41305542,-122.83095549999999,4,4,4791,6,2021-07-12,690000,691000.0,3673.0,1.13,633930.0,2019
14300 SW Tewkesbury Ct,Tigard,97224,45.40779877,-122.8242111,3,5,4791,6,2021-07-12,730000,731100.0,3380.0,1.13,513740.0,2019
12938 SW Princeton Ln,Tigard,97223,45.42417526,-122.81009669999999,3,3,2178,7,2021-07-12,419000,451800.0,2000.0,1.13,319640.0,2019
11221 SE Stanley Ave,Portland,97222,45.44176483,-122.60370640000001,1,3,7405,14,2021-07-12,395000,397700.0,1821.0,1.08,280289.0,2020
12626 SW 116th Ave,Tigard,97223,45.42840576,-122.79615020000001,3,4,6098,7,2021-07-12,705000,705700.0,2550.0,1.13,460030.0,2019
15680 SW Village Ln,Beaverton,97007,45.47680664,-122.8379364,3,4,7840,6,2021-07-12,585000,585800.0,2478.0,1.13,415600.0,2019
6947 SW Marlin Ct,Beaverton,97007,45.46959686,-122.8810425,2,3,3920,6,2021-07-12,371500,398000.0,2195.0,1.13,315880.0,2019
12924 SW River Terrace Blvd,Beaverton,97007,45.42650986,-122.8486862,3,3,3049,6,2021-07-12,575000,575300.0,2513.0,1.13,424690.0,2019
11026 SE 29th Ave,Portland,97222,45.44392776,-122.63280490000001,1,2,4791,13,2021-07-12,465000,467900.0,1821.0,1.08,327147.0,2020
6125 SW 152nd Ave,Beaverton,97007,45.47570801,-122.8347778,2,4,8712,7,2021-07-12,569000,570100.0,2795.0,1.13,473960.0,2019
10708 SE 59th Ave,Milwaukie,97222,45.4454155,-122.60117340000002,2,3,16117,14,2021-07-12,435000,436900.0,2562.0,1.08,331773.0,2020
7905 SE 29th Ave,Portland,97202,45.46769333,-122.6337357,4,5,6534,11,2021-07-12,1700000,1701300.0,6710.0,1.12,1252030.0,2020
3263 SE Silver Springs Rd,Milwaukie,97222,45.42805862,-122.6298676,1,3,7840,13,2021-07-12,435000,437800.0,1994.0,1.08,312815.0,2020
3130 NW Chapin Dr,Portland,97229,45.54585648,-122.76649479999999,4,4,12632,11,2021-07-12,945000,947800.0,3942.0,1.12,916560.0,2020
8821 SE 29th Ave,Milwaukie,97222,45.45891953,-122.6330719,2,3,4356,13,2021-07-12,455000,457900.0,2070.0,1.08,243272.0,2020
1423 SW 20th Ct,Gresham,97080,45.48238373,-122.44588470000001,3,4,16988,9,2021-07-12,499900,500400.0,2495.0,1.12,463150.0,2020
1667 SE Eagle Ln,Gresham,97080,45.48433685,-122.38269809999998,3,4,9147,10,2021-07-12,580000,580800.0,2495.0,1.12,438020.0,2020
2401 SE Hacienda Ave,Gresham,97080,45.4799881,-122.3970947,2,3,10018,10,2021-07-12,405000,405600.0,1990.0,1.12,312100.0,2020
1685 SW 1st Ct,Gresham,97080,45.49641037,-122.4494324,3,3,6969,10,2021-07-12,480000,480700.0,2295.0,1.12,372730.0,2020
12092 NW Blackhawk Dr,Portland,97229,45.54175568,-122.8011703,4,4,10454,11,2021-07-12,1315000,1318800.0,5242.0,1.13,1013170.0,2019
6720 NE 13th Ave,Portland,97211,45.57144928,-122.65148159999998,3,4,3920,11,2021-07-12,875000,876300.0,2295.0,1.12,690010.0,2020
5225 NE Cleveland Ave,Portland,97211,45.56093597,-122.66617579999999,3,4,4791,10,2021-07-12,775000,776400.0,3056.0,1.12,761310.0,2020
16772 NW Viola St,Portland,97229,45.57321167,-122.8497696,3,4,3049,11,2021-07-12,670000,670600.0,2681.0,1.13,493670.0,2019
925 SW Coronado St,Portland,97219,45.44326019,-122.68824769999999,3,5,30927,11,2021-07-12,935000,936400.0,3973.0,1.12,709390.0,2020
1510 S Radcliffe Ct,Portland,97219,45.45159149,-122.663826,8,5,68824,11,2021-07-12,2471000,2501300.0,10170.0,1.12,2169120.0,2020
3116 SE 77th Ave,Portland,97206,45.49973679,-122.58358,2,4,6098,11,2021-07-12,665000,665500.0,1999.0,1.12,409640.0,2020
10605 NW Saltzman Rd,Portland,97229,45.56039429,-122.7870483,4,4,43124,10,2021-07-12,1595000,1595900.0,6515.0,1.12,1023800.0,2020
1551 N Skidmore St,Portland,97217,45.55488586,-122.6831818,2,3,4791,10,2021-07-12,760000,773500.0,2951.0,1.12,593920.0,2020
6705 SW 169th Ave,Beaverton,97007,45.47148132,-122.8513031,3,4,8276,7,2021-07-12,655000,656300.0,2713.0,1.13,442750.0,2019
18343 Anduin Ter,Lake Oswego,97034,45.39319611,-122.70351409999998,3,4,12632,14,2021-07-12,970000,974200.0,3573.0,1.08,837569.0,2020
11334 SE Ludlow Ct,Happy Valley,97086,45.44257736,-122.5532913,4,5,11761,14,2021-07-12,799000,802500.0,3369.0,1.08,660083.0,2020
15338 SE Kempton Ct,Happy Valley,97086,45.4262352,-122.5060959,4,5,4791,13,2021-07-12,600000,603800.0,3180.0,1.08,479854.0,2020
10630 SE Chula Vista St,Happy Valley,97086,45.45293045,-122.55438999999998,4,4,36590,13,2021-07-12,1850000,1861700.0,7635.0,1.08,1558293.0,2020
12900 SE Mountain Gate Rd,Happy Valley,97086,45.43869781,-122.5312805,5,4,29620,13,2021-07-12,1150000,1154400.0,4828.0,1.08,1038509.0,2020
11698 SE Eagle Crest Dr,Happy Valley,97086,45.43835068,-122.5559998,3,4,3484,13,2021-07-12,599900,603700.0,3180.0,1.08,122648.0,2020
11277 SE Aquila St,Happy Valley,97086,45.44115067,-122.5594482,3,3,1742,13,2021-07-12,405000,407600.0,2367.0,1.08,330432.0,2020
8529 SE King Rd,Happy Valley,97086,45.44627762,-122.5753555,2,3,10890,14,2021-07-12,415000,417900.0,2452.0,1.08,293745.0,2020
11891 SE Sunny Way,Happy Valley,97086,45.43644333,-122.540535,4,4,7585,14,2021-07-12,621000,623700.0,3399.0,1.08,451287.0,2020
9356 SE Wyndham Way,Happy Valley,97086,45.45421982,-122.5665207,4,4,4356,14,2021-07-12,579900,583900.0,3195.0,1.08,625342.0,2020
6439 NE 35th Pl,Portland,97211,45.56964874,-122.62791440000001,2,3,10018,17,2021-07-09,650000,652100.0,2453.0,1.12,691280.0,2020
5075 SW 153rd Ave,Beaverton,97007,45.48285675,-122.835022,3,3,4356,10,2021-07-09,405000,406000.0,2300.0,1.13,297420.0,2019
16247 SW Oneill Ct,Tigard,97223,45.42661667,-122.84391780000001,3,4,9147,10,2021-07-09,615000,615900.0,2849.0,1.13,485330.0,2019
7807 SW Hunt Club Pl,Portland,97219,45.4684906,-122.7421341,3,4,11761,14,2021-07-09,921000,922700.0,3777.0,1.12,726850.0,2020
9815 SW Red Rock Way,Beaverton,97007,45.44910431,-122.8478088,3,4,15245,10,2021-07-09,835000,836200.0,3711.0,1.13,710170.0,2019
4705 NE 21st Ave,Portland,97211,45.55699921,-122.64416499999999,2,4,4791,14,2021-07-09,750000,753000.0,3099.0,1.12,616980.0,2020
16789 SW Blackberry Ln,Beaverton,97007,45.45658112,-122.85033419999999,4,5,9583,10,2021-07-09,765000,766100.0,3319.0,1.13,624260.0,2019
6878 NE Willowgrove St,Hillsboro,97124,45.52182388,-122.90828700000002,3,5,4791,12,2021-07-09,675000,676600.0,3280.0,1.13,518920.0,2019
14936 SE Natalya St,Happy Valley,97086,45.43041229,-122.5098038,2,4,6999,17,2021-07-09,660000,664000.0,3250.0,1.08,549621.0,2020
10675 SE 21st Ave,Portland,97222,45.44580078,-122.64082340000002,2,2,871,17,2021-07-09,430000,418700.0,2499.0,1.08,465785.0,2020
6461 SE Laura Ave,Portland,97222,45.45207977,-122.59634399999999,1,2,4791,17,2021-07-09,340000,371100.0,1395.0,1.08,244218.0,2020
12814 SE 31st Ave,Milwaukie,97222,45.42980957,-122.6310196,3,3,4791,17,2021-07-09,420000,423600.0,2594.0,1.08,369146.0,2020
837 SE 61st Ave,Hillsboro,97123,45.51336288,-122.91957859999998,3,4,6969,12,2021-07-09,610000,610900.0,2651.0,1.13,447750.0,2019
11093 SE Rimrock Dr,Happy Valley,97086,45.44205856,-122.51823429999999,3,3,8712,17,2021-07-09,710000,714200.0,3399.0,1.08,528798.0,2020
11250 NW Rainmont Rd,Portland,97229,45.53601837,-122.79220579999999,2,3,19602,17,2021-07-09,635000,638000.0,2495.0,1.13,485410.0,2019
6855 N Atlantic Ave,Portland,97217,45.57258606,-122.69685359999998,1,2,4791,17,2021-07-09,550000,551800.0,1950.0,1.12,417560.0,2020
2606 SE 16th Ave,Portland,97202,45.50404358,-122.64936829999999,2,3,4791,17,2021-07-09,650000,654000.0,2746.0,1.12,631070.0,2020
4906 SW Coronado St,Portland,97219,45.44230652,-122.72731019999999,2,3,4791,17,2021-07-09,485000,487000.0,1784.0,1.12,399520.0,2020
12396 NW Millford St,Portland,97229,45.54918671,-122.80429840000002,3,4,4356,14,2021-07-09,775000,778600.0,3255.0,1.12,651080.0,2019
2451 N Alberta St,Portland,97217,45.5593338,-122.6922607,3,4,4356,14,2021-07-09,902000,903700.0,3990.0,1.12,881260.0,2020
4135 SE 30th Ave,Portland,97202,45.49276733,-122.6349487,3,5,4791,14,2021-07-09,1135000,1137100.0,4896.0,1.12,909060.0,2020
12804 NW Ethan Dr,Portland,97229,45.5594902,-122.8085632,4,6,5227,14,2021-07-09,850000,854000.0,3754.0,1.13,688620.0,2019
5951 SE 19th Ave,Portland,97202,45.4792099,-122.64669040000001,3,4,5662,14,2021-07-09,875000,875900.0,2995.0,1.12,694890.0,2020
7735 SE 19th Ave,Portland,97202,45.46875,-122.64543909999998,4,4,5662,14,2021-07-09,793000,795000.0,3095.0,1.12,680310.0,2020
10424 S Terwilliger Pl,Portland,97219,45.44981766,-122.6756973,3,4,20037,14,2021-07-09,1250000,1255000.0,4858.0,1.12,663270.0,2020
3275 SE Hillyard Rd,Gresham,97080,45.47706223,-122.39947509999999,3,4,13503,13,2021-07-09,590000,591900.0,2562.0,1.12,434460.0,2020
8010 SE Henderson St,Portland,97206,45.46978378,-122.58132930000001,5,7,9147,14,2021-07-09,760000,761400.0,2529.0,1.12,815280.0,2020
2911 SW Plum Ct,Portland,97219,45.45578003,-122.70645139999999,3,4,6969,17,2021-07-09,610000,612500.0,2756.0,1.12,531360.0,2020
1410 SW Kari Ln,Portland,97219,45.44742584,-122.69369509999999,3,5,22215,14,2021-07-09,850000,853400.0,2762.0,1.12,729510.0,2020
2932 SW Multnomah Blvd,Portland,97219,45.46572113,-122.7074203,2,3,6969,17,2021-07-09,495975,553100.0,2423.0,1.12,429970.0,2020
1370 NW 88th Ave,Portland,97229,45.52941513,-122.7676773,3,3,5227,17,2021-07-09,630000,634800.0,2723.0,1.13,545240.0,2019
9040 SW 49th Ave,Portland,97219,45.45974731,-122.72669979999999,3,4,9583,14,2021-07-09,738500,741500.0,2949.0,1.12,578860.0,2020
3242 SW Arrowood Dr,Portland,97219,45.43590546,-122.71055600000001,3,4,20473,14,2021-07-09,686500,689300.0,2910.0,1.12,641340.0,2020
7625 NW Skyline Blvd,Portland,97229,45.57725143,-122.7950058,2,3,19602,17,2021-07-09,585000,587400.0,2399.0,1.12,428500.0,2020
16397 NW Rossetta St,Portland,97229,45.56811905,-122.84600829999998,3,3,4356,17,2021-07-09,575000,579400.0,2495.0,1.13,414950.0,2019
4687 NW 126th Pl,Portland,97229,45.55350494,-122.8068695,3,3,3920,17,2021-07-09,645000,649900.0,2695.0,1.13,534950.0,2019
3449 SW Alice St,Portland,97219,45.45862198,-122.71271509999998,3,4,5227,17,2021-07-09,639000,642900.0,3134.0,1.12,551400.0,2020
4445 SE Lexington St,Portland,97206,45.46653748,-122.61622620000001,2,3,6098,17,2021-07-09,548600,550800.0,2292.0,1.12,496580.0,2020
6208 SE 72nd Ave,Portland,97206,45.47796631,-122.58905790000001,2,4,5662,17,2021-07-09,509000,512100.0,1918.0,1.12,349340.0,2020
11295 SW Willow Wood Ct,Tigard,97223,45.44201279,-122.7940063,3,4,9583,10,2021-07-09,585000,586400.0,2864.0,1.13,426860.0,2019
135 Bellevue Ave,Oregon City,97045,45.34906387,-122.60604860000001,1,3,5000,17,2021-07-09,325000,401100.0,1655.0,1.08,280126.0,2020
2127 NE 51st Ave,Hillsboro,97124,45.54019165,-122.9312057,3,4,6098,12,2021-07-09,549000,550300.0,2667.0,1.13,446360.0,2019
12200 SW King Richard Dr,King City,97224,45.3981781,-122.8025894,1,2,4356,10,2021-07-09,375000,375200.0,1516.0,1.13,273590.0,2019
4516 SE 66th Ave,Portland,97206,45.48997116,-122.5946426,3,4,3920,17,2021-07-09,559900,563300.0,2849.0,1.12,516990.0,2020
13167 Century Dr,Oregon City,97045,45.32238007,-122.5957031,2,3,7840,17,2021-07-09,595000,600100.0,3138.0,1.08,536912.0,2020
274 Amanda Ct,Oregon City,97045,45.33870316,-122.6267166,3,4,10890,17,2021-07-09,650000,691000.0,2962.0,1.08,496894.0,2020
11925 SW King James Pl,King City,97224,45.40184402,-122.79959869999999,1,2,5662,10,2021-07-09,395000,395600.0,1945.0,1.13,294650.0,2019
20435 S Indigo Dr,Oregon City,97045,45.3104248,-122.47011570000001,2,3,259182,17,2021-07-09,825000,1003300.0,4904.0,1.08,670170.0,2020
17458 Georgia Ave,Oregon City,97045,45.35292053,-122.5839462,2,3,10018,17,2021-07-09,575000,582300.0,2713.0,1.08,495409.0,2020
3016 SE Boyd St,Portland,97222,45.45733643,-122.6316223,1,2,6969,17,2021-07-09,270000,272300.0,1743.0,1.08,264571.0,2020
972 NE Creeksedge Dr,Hillsboro,97124,45.54561615,-122.97323610000001,3,4,5662,12,2021-07-09,650000,651600.0,2664.0,1.13,518110.0,2019
5467 SE 80th Ave,Beaverton,97123,45.48030472,-122.8988419,3,3,2178,12,2021-07-09,449000,466300.0,2230.0,1.13,103610.0,2019
11140 S Forest Ridge Rd,Oregon City,97045,45.32852936,-122.6390915,3,4,211701,17,2021-07-09,890000,897700.0,3240.0,1.08,784388.0,2020
9533 SE Wichita Ave,Portland,97222,45.45373154,-122.60122679999999,1,2,9147,17,2021-07-09,420000,442400.0,1773.0,1.08,307454.0,2020
3038 Club House Ct,West Linn,97068,45.37628555,-122.64552309999999,3,3,3920,17,2021-07-09,550000,554800.0,2589.0,1.08,402052.0,2020
517 Laurel St,Lake Oswego,97034,45.40841293,-122.66542050000001,3,4,10018,17,2021-07-09,789500,694400.0,3259.0,1.08,557565.0,2020
10395 SW Mount Adams Dr,Beaverton,97007,45.4448204,-122.84930420000002,5,5,56192,10,2021-07-09,1295000,1299400.0,5206.0,1.13,938700.0,2019
1585 Patton St,Lake Oswego,97034,45.40428162,-122.67846680000001,3,4,15681,17,2021-07-09,1025000,1031100.0,4139.0,1.08,765365.0,2020
2808 Polo Ct,West Linn,97068,45.37879944,-122.6478271,3,4,13939,17,2021-07-09,875000,882600.0,3895.0,1.08,741240.0,2020
19010 Nixon Ave,West Linn,97068,45.38863754,-122.62995910000001,5,5,14374,17,2021-07-09,1725000,1739900.0,6741.0,1.08,898624.0,2020
17310 Canyon Dr,Lake Oswego,97034,45.39961624,-122.7020493,3,5,17859,17,2021-07-09,805000,809800.0,3200.0,1.08,611861.0,2020
22875 SW Johnson Rd,West Linn,97068,45.35934067,-122.6696472,6,5,255697,17,2021-07-09,1395000,1407100.0,5711.0,1.08,1555695.0,2020
21700 SW Ribera Ln,West Linn,97068,45.36289978,-122.68527979999999,3,4,19166,17,2021-07-09,1140000,1149900.0,4006.0,1.08,679042.0,2020
7071 SW Barbara Ln,Tigard,97223,45.45049667,-122.74970249999998,3,5,10454,10,2021-07-09,800000,800400.0,3584.0,1.13,520040.0,2019
13775 SW Ash Ave,Tigard,97223,45.42053986,-122.7806396,2,4,7840,10,2021-07-09,577000,577800.0,2627.0,1.13,380410.0,2019
11195 SW Tigard St,Tigard,97223,45.43699265,-122.7919617,2,3,71874,10,2021-07-09,790000,791900.0,2595.0,1.13,936860.0,2019
5207 SE 64th Ave,Portland,97206,45.48517227,-122.5978699,1,3,5227,19,2021-07-09,365000,385600.0,1995.0,1.12,363700.0,2020
14400 SW 92nd Ave,Tigard,97224,45.41563416,-122.77047730000001,1,3,7840,10,2021-07-09,558490,559300.0,2195.0,1.13,394030.0,2019
7036 N Delaware Ave,Portland,97217,45.57408905,-122.69215390000001,1,2,5000,19,2021-07-09,357600,513300.0,2229.0,1.12,435030.0,2020
13853 SW Aerie Dr,Tigard,97223,45.42002106,-122.80651090000002,3,4,12632,10,2021-07-09,806000,807900.0,3533.0,1.13,511670.0,2019
5116 SE 66th Ave,Portland,97206,45.48583984,-122.59529109999998,1,2,4791,19,2021-07-09,325000,327000.0,2195.0,1.12,399940.0,2020
15242 SW Peachtree Dr,Tigard,97224,45.40956116,-122.8160553,3,4,11761,10,2021-07-09,769000,770100.0,3663.0,1.13,631360.0,2019
1946 SE 52nd Ave,Hillsboro,97123,45.50497818,-122.92906950000001,2,3,6534,12,2021-07-09,465000,466600.0,1995.0,1.13,347270.0,2019
12931 SW Kostel Ln,Tigard,97224,45.40924454,-122.80998229999999,4,5,6969,10,2021-07-09,845000,846200.0,4185.0,1.13,606240.0,2019
23885 SW Scholls Ferry Rd,Hillsboro,97123,45.40832901,-122.9226379,3,4,18730,12,2021-07-09,580000,581400.0,2826.0,1.13,385000.0,2019
4305 SE Chelsea Ln,Hillsboro,97123,45.51970673,-122.93764499999999,3,3,3049,12,2021-07-09,450000,451100.0,1997.0,1.13,294720.0,2019
1462 NE Edgefield St,Hillsboro,97124,45.5484848,-122.967041,3,4,1306,12,2021-07-09,405000,405600.0,2034.0,1.13,298900.0,2019
1724 NE 2nd Ave,Hillsboro,97124,45.53680038,-122.9927139,3,4,8712,12,2021-07-09,675000,677900.0,2995.0,1.13,505930.0,2019
16430 SW 93rd Ave,Tigard,97224,45.40111542,-122.77347560000001,2,3,7840,10,2021-07-09,465000,465700.0,2100.0,1.13,366390.0,2019
12118 SE High Creek Rd #B2,Happy Valley,97086,45.43523407,-122.55730439999999,3,3,435,17,2021-07-09,390000,401300.0,1907.0,1.08,288930.0,2020
14865 SW 98th Ave,Tigard,97224,45.41249466,-122.77810670000001,3,5,30927,10,2021-07-09,761000,762100.0,2627.0,1.13,527850.0,2019
862 Cedar St,Lake Oswego,97034,45.40614319,-122.66880800000001,4,4,10454,19,2021-07-07,1500000,1610900.0,6333.0,1.08,1329450.0,2020
3104 NE Crimson Pl,Hillsboro,97124,45.54721069,-122.9914246,3,5,8276,14,2021-07-07,653000,655800.0,2995.0,1.13,459140.0,2019
183 SE 7th Ave,Hillsboro,97123,45.52146912,-122.97920990000001,4,4,3920,14,2021-07-07,530000,449800.0,2341.0,1.13,364630.0,2019
4696 SE Brookside Dr,Portland,97222,45.45855713,-122.615654,1,3,8712,18,2021-07-07,390000,393600.0,2351.0,1.08,250238.0,2020
5355 SE Frances Ct,Hillsboro,97123,45.50906372,-122.92694850000001,3,4,6969,14,2021-07-07,644000,645600.0,2669.0,1.13,474630.0,2019
858 10th St,Lake Oswego,97034,45.42634964,-122.67447659999998,3,3,11761,18,2021-07-07,1650000,1665200.0,6883.0,1.08,806701.0,2020
174 NE Stonebriar Ln,Hillsboro,97124,45.52121735,-122.91046909999999,3,4,2613,14,2021-07-07,515600,518300.0,2350.0,1.13,413710.0,2019
728 NE 21st Ave,Hillsboro,97124,45.52891159,-122.9608612,3,4,7405,14,2021-07-07,495000,497600.0,2689.0,1.13,400220.0,2019
2604 Glen Haven Rd,Lake Oswego,97034,45.40332031,-122.7028351,2,4,15681,19,2021-07-07,799000,804700.0,2834.0,1.08,556900.0,2020
6831 SW 52nd Ave,Portland,97219,45.47483444,-122.73083500000001,3,4,5227,15,2021-07-07,835000,836900.0,2995.0,1.12,577010.0,2020
2830 SW Dickinson St,Portland,97219,45.44722366,-122.70616909999998,4,5,10018,15,2021-07-07,780000,783400.0,2995.0,1.12,597230.0,2020
2470 SE Lindenbrook Ct,Milwaukie,97222,45.42461014,-122.63840479999999,3,3,10018,18,2021-07-07,553000,558100.0,2499.0,1.08,436405.0,2020
5701 NE Damsel Dr,Hillsboro,97124,45.52350616,-122.9241104,3,3,2613,14,2021-07-07,475000,477500.0,2281.0,1.13,382540.0,2019
6648 NE McMurtry Pl,Hillsboro,97124,45.52350616,-122.91236880000001,3,4,4791,13,2021-07-07,585000,586100.0,2450.0,1.13,468750.0,2019
252 NW Milne St,Hillsboro,97124,45.54838943,-122.9982834,3,4,7405,13,2021-07-07,700000,703400.0,2962.0,1.13,510910.0,2019
431 NW Yonia Ct,Hillsboro,97124,45.52742004,-122.998703,2,3,8276,13,2021-07-07,451500,453700.0,2070.0,1.13,310500.0,2019
3155 NE 14th Pl,Hillsboro,97124,45.54777908,-122.9682007,3,3,2178,13,2021-07-07,423000,425000.0,2197.0,1.13,292410.0,2019
1388 SE 51st Ave,Hillsboro,97123,45.50939178,-122.93054199999999,2,4,7840,13,2021-07-07,515000,516000.0,2068.0,1.13,473590.0,2019
2228 NW 118th Ave,Portland,97229,45.53574371,-122.79813390000001,4,5,5227,16,2021-07-07,845000,849700.0,3349.0,1.13,654290.0,2019
