abbreviatedAddress,city,zipcode,latitude,longitude,bathrooms,bedrooms,lotSize,daysOnZillow,Date_sold,price,zestimate,rentZestimate,propertyTaxRate,taxAssessedValue,taxAssessedYear
6663 SE Wrenfield St,Hillsboro,97123,45.51369858,-122.9115448,3,4,6098,8,7/12/2021,550000,551300,2636,1.13,403230,2019
538 NE Birchwood Dr,Hillsboro,97124,45.52780151,-122.9793701,2,3,9583,8,7/12/2021,585000,585800,2263,1.13,420000,2019
16950 SW Holly Hill Rd,Hillsboro,97123,45.40381241,-123.0259476,4,3,466963,8,7/12/2021,820000,822000,3939,1.13,721670,2019
4914 NW Huserik Dr,Portland,97229,45.55512619,-122.8295288,2,3,3920,14,7/12/2021,480000,559500,2449,1.13,431740,2019
20288 Hoodview Ave,West Linn,97068,45.36673355,-122.6460266,3,3,2178,13,7/12/2021,400000,402500,2350,1.08,295203,2020
4125 N Colonial Ave,Portland,97217,45.55383682,-122.6843948,3,5,4791,10,7/12/2021,885000,886600,3763,1.12,799700,2020
11030 SW Cottonwood Ln,Tigard,97223,45.44101715,-122.7941818,2,3,7840,6,7/12/2021,607000,590700,2594,1.13,388390,2019
18031 Meadowlark Ln,Lake Oswego,97034,45.39369965,-122.69561,4,4,10018,14,7/12/2021,1525000,1531600,6331,1.08,890965,2020
16775 Westview Dr,Lake Oswego,97034,45.40285492,-122.7078018,2,3,11325,13,7/12/2021,693000,697400,2946,1.08,516201,2020
560 4th St,Lake Oswego,97034,45.42182922,-122.6677628,5,3,2613,13,7/12/2021,1450000,1459200,6539,1.08,1320539,2020
11340 SW Walnut St,Tigard,97223,45.43023682,-122.7935028,2,4,14374,6,7/12/2021,530000,570300,2362,1.13,462170,2019
14769 SW 149th Ter,Tigard,97224,45.41305542,-122.8309555,4,4,4791,6,7/12/2021,690000,691000,3673,1.13,633930,2019
14300 SW Tewkesbury Ct,Tigard,97224,45.40779877,-122.8242111,3,5,4791,6,7/12/2021,730000,731100,3380,1.13,513740,2019
12938 SW Princeton Ln,Tigard,97223,45.42417526,-122.8100967,3,3,2178,7,7/12/2021,419000,451800,2000,1.13,319640,2019
11221 SE Stanley Ave,Portland,97222,45.44176483,-122.6037064,1,3,7405,14,7/12/2021,395000,397700,1821,1.08,280289,2020
12626 SW 116th Ave,Tigard,97223,45.42840576,-122.7961502,3,4,6098,7,7/12/2021,705000,705700,2550,1.13,460030,2019
15680 SW Village Ln,Beaverton,97007,45.47680664,-122.8379364,3,4,7840,6,7/12/2021,585000,585800,2478,1.13,415600,2019
6947 SW Marlin Ct,Beaverton,97007,45.46959686,-122.8810425,2,3,3920,6,7/12/2021,371500,398000,2195,1.13,315880,2019
12924 SW River Terrace Blvd,Beaverton,97007,45.42650986,-122.8486862,3,3,3049,6,7/12/2021,575000,575300,2513,1.13,424690,2019
11026 SE 29th Ave,Portland,97222,45.44392776,-122.6328049,1,2,4791,13,7/12/2021,465000,467900,1821,1.08,327147,2020
6125 SW 152nd Ave,Beaverton,97007,45.47570801,-122.8347778,2,4,8712,7,7/12/2021,569000,570100,2795,1.13,473960,2019
10708 SE 59th Ave,Milwaukie,97222,45.4454155,-122.6011734,2,3,16117,14,7/12/2021,435000,436900,2562,1.08,331773,2020
7905 SE 29th Ave,Portland,97202,45.46769333,-122.6337357,4,5,6534,11,7/12/2021,1700000,1701300,6710,1.12,1252030,2020
3263 SE Silver Springs Rd,Milwaukie,97222,45.42805862,-122.6298676,1,3,7840,13,7/12/2021,435000,437800,1994,1.08,312815,2020
3130 NW Chapin Dr,Portland,97229,45.54585648,-122.7664948,4,4,12632,11,7/12/2021,945000,947800,3942,1.12,916560,2020
8821 SE 29th Ave,Milwaukie,97222,45.45891953,-122.6330719,2,3,4356,13,7/12/2021,455000,457900,2070,1.08,243272,2020
1423 SW 20th Ct,Gresham,97080,45.48238373,-122.4458847,3,4,16988,9,7/12/2021,499900,500400,2495,1.12,463150,2020
1667 SE Eagle Ln,Gresham,97080,45.48433685,-122.3826981,3,4,9147,10,7/12/2021,580000,580800,2495,1.12,438020,2020
2401 SE Hacienda Ave,Gresham,97080,45.4799881,-122.3970947,2,3,10018,10,7/12/2021,405000,405600,1990,1.12,312100,2020
1685 SW 1st Ct,Gresham,97080,45.49641037,-122.4494324,3,3,6969,10,7/12/2021,480000,480700,2295,1.12,372730,2020
12092 NW Blackhawk Dr,Portland,97229,45.54175568,-122.8011703,4,4,10454,11,7/12/2021,1315000,1318800,5242,1.13,1013170,2019
6720 NE 13th Ave,Portland,97211,45.57144928,-122.6514816,3,4,3920,11,7/12/2021,875000,876300,2295,1.12,690010,2020
5225 NE Cleveland Ave,Portland,97211,45.56093597,-122.6661758,3,4,4791,10,7/12/2021,775000,776400,3056,1.12,761310,2020
16772 NW Viola St,Portland,97229,45.57321167,-122.8497696,3,4,3049,11,7/12/2021,670000,670600,2681,1.13,493670,2019
925 SW Coronado St,Portland,97219,45.44326019,-122.6882477,3,5,30927,11,7/12/2021,935000,936400,3973,1.12,709390,2020
1510 S Radcliffe Ct,Portland,97219,45.45159149,-122.663826,8,5,68824,11,7/12/2021,2471000,2501300,10170,1.12,2169120,2020
3116 SE 77th Ave,Portland,97206,45.49973679,-122.58358,2,4,6098,11,7/12/2021,665000,665500,1999,1.12,409640,2020
10605 NW Saltzman Rd,Portland,97229,45.56039429,-122.7870483,4,4,43124,10,7/12/2021,1595000,1595900,6515,1.12,1023800,2020
1551 N Skidmore St,Portland,97217,45.55488586,-122.6831818,2,3,4791,10,7/12/2021,760000,773500,2951,1.12,593920,2020
6705 SW 169th Ave,Beaverton,97007,45.47148132,-122.8513031,3,4,8276,7,7/12/2021,655000,656300,2713,1.13,442750,2019
18343 Anduin Ter,Lake Oswego,97034,45.39319611,-122.7035141,3,4,12632,14,7/12/2021,970000,974200,3573,1.08,837569,2020
11334 SE Ludlow Ct,Happy Valley,97086,45.44257736,-122.5532913,4,5,11761,14,7/12/2021,799000,802500,3369,1.08,660083,2020
15338 SE Kempton Ct,Happy Valley,97086,45.4262352,-122.5060959,4,5,4791,13,7/12/2021,600000,603800,3180,1.08,479854,2020
10630 SE Chula Vista St,Happy Valley,97086,45.45293045,-122.55439,4,4,36590,13,7/12/2021,1850000,1861700,7635,1.08,1558293,2020
12900 SE Mountain Gate Rd,Happy Valley,97086,45.43869781,-122.5312805,5,4,29620,13,7/12/2021,1150000,1154400,4828,1.08,1038509,2020
11698 SE Eagle Crest Dr,Happy Valley,97086,45.43835068,-122.5559998,3,4,3484,13,7/12/2021,599900,603700,3180,1.08,122648,2020
11277 SE Aquila St,Happy Valley,97086,45.44115067,-122.5594482,3,3,1742,13,7/12/2021,405000,407600,2367,1.08,330432,2020
8529 SE King Rd,Happy Valley,97086,45.44627762,-122.5753555,2,3,10890,14,7/12/2021,415000,417900,2452,1.08,293745,2020
11891 SE Sunny Way,Happy Valley,97086,45.43644333,-122.540535,4,4,7585,14,7/12/2021,621000,623700,3399,1.08,451287,2020
9356 SE Wyndham Way,Happy Valley,97086,45.45421982,-122.5665207,4,4,4356,14,7/12/2021,579900,583900,3195,1.08,625342,2020
6439 NE 35th Pl,Portland,97211,45.56964874,-122.6279144,2,3,10018,17,7/9/2021,650000,652100,2453,1.12,691280,2020
5075 SW 153rd Ave,Beaverton,97007,45.48285675,-122.835022,3,3,4356,10,7/9/2021,405000,406000,2300,1.13,297420,2019
16247 SW Oneill Ct,Tigard,97223,45.42661667,-122.8439178,3,4,9147,10,7/9/2021,615000,615900,2849,1.13,485330,2019
7807 SW Hunt Club Pl,Portland,97219,45.4684906,-122.7421341,3,4,11761,14,7/9/2021,921000,922700,3777,1.12,726850,2020
9815 SW Red Rock Way,Beaverton,97007,45.44910431,-122.8478088,3,4,15245,10,7/9/2021,835000,836200,3711,1.13,710170,2019
4705 NE 21st Ave,Portland,97211,45.55699921,-122.644165,2,4,4791,14,7/9/2021,750000,753000,3099,1.12,616980,2020
16789 SW Blackberry Ln,Beaverton,97007,45.45658112,-122.8503342,4,5,9583,10,7/9/2021,765000,766100,3319,1.13,624260,2019
6878 NE Willowgrove St,Hillsboro,97124,45.52182388,-122.908287,3,5,4791,12,7/9/2021,675000,676600,3280,1.13,518920,2019
14936 SE Natalya St,Happy Valley,97086,45.43041229,-122.5098038,2,4,6999,17,7/9/2021,660000,664000,3250,1.08,549621,2020
10675 SE 21st Ave,Portland,97222,45.44580078,-122.6408234,2,2,871,17,7/9/2021,430000,418700,2499,1.08,465785,2020
6461 SE Laura Ave,Portland,97222,45.45207977,-122.596344,1,2,4791,17,7/9/2021,340000,371100,1395,1.08,244218,2020
12814 SE 31st Ave,Milwaukie,97222,45.42980957,-122.6310196,3,3,4791,17,7/9/2021,420000,423600,2594,1.08,369146,2020
837 SE 61st Ave,Hillsboro,97123,45.51336288,-122.9195786,3,4,6969,12,7/9/2021,610000,610900,2651,1.13,447750,2019
11093 SE Rimrock Dr,Happy Valley,97086,45.44205856,-122.5182343,3,3,8712,17,7/9/2021,710000,714200,3399,1.08,528798,2020
11250 NW Rainmont Rd,Portland,97229,45.53601837,-122.7922058,2,3,19602,17,7/9/2021,635000,638000,2495,1.13,485410,2019
6855 N Atlantic Ave,Portland,97217,45.57258606,-122.6968536,1,2,4791,17,7/9/2021,550000,551800,1950,1.12,417560,2020
2606 SE 16th Ave,Portland,97202,45.50404358,-122.6493683,2,3,4791,17,7/9/2021,650000,654000,2746,1.12,631070,2020
4906 SW Coronado St,Portland,97219,45.44230652,-122.7273102,2,3,4791,17,7/9/2021,485000,487000,1784,1.12,399520,2020
12396 NW Millford St,Portland,97229,45.54918671,-122.8042984,3,4,4356,14,7/9/2021,775000,778600,3255,1.12,651080,2019
2451 N Alberta St,Portland,97217,45.5593338,-122.6922607,3,4,4356,14,7/9/2021,902000,903700,3990,1.12,881260,2020
4135 SE 30th Ave,Portland,97202,45.49276733,-122.6349487,3,5,4791,14,7/9/2021,1135000,1137100,4896,1.12,909060,2020
12804 NW Ethan Dr,Portland,97229,45.5594902,-122.8085632,4,6,5227,14,7/9/2021,850000,854000,3754,1.13,688620,2019
5951 SE 19th Ave,Portland,97202,45.4792099,-122.6466904,3,4,5662,14,7/9/2021,875000,875900,2995,1.12,694890,2020
7735 SE 19th Ave,Portland,97202,45.46875,-122.6454391,4,4,5662,14,7/9/2021,793000,795000,3095,1.12,680310,2020
10424 S Terwilliger Pl,Portland,97219,45.44981766,-122.6756973,3,4,20037,14,7/9/2021,1250000,1255000,4858,1.12,663270,2020
3275 SE Hillyard Rd,Gresham,97080,45.47706223,-122.3994751,3,4,13503,13,7/9/2021,590000,591900,2562,1.12,434460,2020
8010 SE Henderson St,Portland,97206,45.46978378,-122.5813293,5,7,9147,14,7/9/2021,760000,761400,2529,1.12,815280,2020
2911 SW Plum Ct,Portland,97219,45.45578003,-122.7064514,3,4,6969,17,7/9/2021,610000,612500,2756,1.12,531360,2020
1410 SW Kari Ln,Portland,97219,45.44742584,-122.6936951,3,5,22215,14,7/9/2021,850000,853400,2762,1.12,729510,2020
2932 SW Multnomah Blvd,Portland,97219,45.46572113,-122.7074203,2,3,6969,17,7/9/2021,495975,553100,2423,1.12,429970,2020
1370 NW 88th Ave,Portland,97229,45.52941513,-122.7676773,3,3,5227,17,7/9/2021,630000,634800,2723,1.13,545240,2019
9040 SW 49th Ave,Portland,97219,45.45974731,-122.7266998,3,4,9583,14,7/9/2021,738500,741500,2949,1.12,578860,2020
3242 SW Arrowood Dr,Portland,97219,45.43590546,-122.710556,3,4,20473,14,7/9/2021,686500,689300,2910,1.12,641340,2020
7625 NW Skyline Blvd,Portland,97229,45.57725143,-122.7950058,2,3,19602,17,7/9/2021,585000,587400,2399,1.12,428500,2020
16397 NW Rossetta St,Portland,97229,45.56811905,-122.8460083,3,3,4356,17,7/9/2021,575000,579400,2495,1.13,414950,2019
4687 NW 126th Pl,Portland,97229,45.55350494,-122.8068695,3,3,3920,17,7/9/2021,645000,649900,2695,1.13,534950,2019
3449 SW Alice St,Portland,97219,45.45862198,-122.7127151,3,4,5227,17,7/9/2021,639000,642900,3134,1.12,551400,2020
4445 SE Lexington St,Portland,97206,45.46653748,-122.6162262,2,3,6098,17,7/9/2021,548600,550800,2292,1.12,496580,2020
6208 SE 72nd Ave,Portland,97206,45.47796631,-122.5890579,2,4,5662,17,7/9/2021,509000,512100,1918,1.12,349340,2020
11295 SW Willow Wood Ct,Tigard,97223,45.44201279,-122.7940063,3,4,9583,10,7/9/2021,585000,586400,2864,1.13,426860,2019
135 Bellevue Ave,Oregon City,97045,45.34906387,-122.6060486,1,3,5000,17,7/9/2021,325000,401100,1655,1.08,280126,2020
2127 NE 51st Ave,Hillsboro,97124,45.54019165,-122.9312057,3,4,6098,12,7/9/2021,549000,550300,2667,1.13,446360,2019
12200 SW King Richard Dr,King City,97224,45.3981781,-122.8025894,1,2,4356,10,7/9/2021,375000,375200,1516,1.13,273590,2019
4516 SE 66th Ave,Portland,97206,45.48997116,-122.5946426,3,4,3920,17,7/9/2021,559900,563300,2849,1.12,516990,2020
13167 Century Dr,Oregon City,97045,45.32238007,-122.5957031,2,3,7840,17,7/9/2021,595000,600100,3138,1.08,536912,2020
274 Amanda Ct,Oregon City,97045,45.33870316,-122.6267166,3,4,10890,17,7/9/2021,650000,691000,2962,1.08,496894,2020
11925 SW King James Pl,King City,97224,45.40184402,-122.7995987,1,2,5662,10,7/9/2021,395000,395600,1945,1.13,294650,2019
20435 S Indigo Dr,Oregon City,97045,45.3104248,-122.4701157,2,3,259182,17,7/9/2021,825000,1003300,4904,1.08,670170,2020
17458 Georgia Ave,Oregon City,97045,45.35292053,-122.5839462,2,3,10018,17,7/9/2021,575000,582300,2713,1.08,495409,2020
3016 SE Boyd St,Portland,97222,45.45733643,-122.6316223,1,2,6969,17,7/9/2021,270000,272300,1743,1.08,264571,2020
972 NE Creeksedge Dr,Hillsboro,97124,45.54561615,-122.9732361,3,4,5662,12,7/9/2021,650000,651600,2664,1.13,518110,2019
5467 SE 80th Ave,Beaverton,97123,45.48030472,-122.8988419,3,3,2178,12,7/9/2021,449000,466300,2230,1.13,103610,2019
11140 S Forest Ridge Rd,Oregon City,97045,45.32852936,-122.6390915,3,4,211701,17,7/9/2021,890000,897700,3240,1.08,784388,2020
9533 SE Wichita Ave,Portland,97222,45.45373154,-122.6012268,1,2,9147,17,7/9/2021,420000,442400,1773,1.08,307454,2020
3038 Club House Ct,West Linn,97068,45.37628555,-122.6455231,3,3,3920,17,7/9/2021,550000,554800,2589,1.08,402052,2020
517 Laurel St,Lake Oswego,97034,45.40841293,-122.6654205,3,4,10018,17,7/9/2021,789500,694400,3259,1.08,557565,2020
10395 SW Mount Adams Dr,Beaverton,97007,45.4448204,-122.8493042,5,5,56192,10,7/9/2021,1295000,1299400,5206,1.13,938700,2019
1585 Patton St,Lake Oswego,97034,45.40428162,-122.6784668,3,4,15681,17,7/9/2021,1025000,1031100,4139,1.08,765365,2020
2808 Polo Ct,West Linn,97068,45.37879944,-122.6478271,3,4,13939,17,7/9/2021,875000,882600,3895,1.08,741240,2020
19010 Nixon Ave,West Linn,97068,45.38863754,-122.6299591,5,5,14374,17,7/9/2021,1725000,1739900,6741,1.08,898624,2020
17310 Canyon Dr,Lake Oswego,97034,45.39961624,-122.7020493,3,5,17859,17,7/9/2021,805000,809800,3200,1.08,611861,2020
22875 SW Johnson Rd,West Linn,97068,45.35934067,-122.6696472,6,5,255697,17,7/9/2021,1395000,1407100,5711,1.08,1555695,2020
21700 SW Ribera Ln,West Linn,97068,45.36289978,-122.6852798,3,4,19166,17,7/9/2021,1140000,1149900,4006,1.08,679042,2020
7071 SW Barbara Ln,Tigard,97223,45.45049667,-122.7497025,3,5,10454,10,7/9/2021,800000,800400,3584,1.13,520040,2019
13775 SW Ash Ave,Tigard,97223,45.42053986,-122.7806396,2,4,7840,10,7/9/2021,577000,577800,2627,1.13,380410,2019
11195 SW Tigard St,Tigard,97223,45.43699265,-122.7919617,2,3,71874,10,7/9/2021,790000,791900,2595,1.13,936860,2019
5207 SE 64th Ave,Portland,97206,45.48517227,-122.5978699,1,3,5227,19,7/9/2021,365000,385600,1995,1.12,363700,2020
14400 SW 92nd Ave,Tigard,97224,45.41563416,-122.7704773,1,3,7840,10,7/9/2021,558490,559300,2195,1.13,394030,2019
7036 N Delaware Ave,Portland,97217,45.57408905,-122.6921539,1,2,5000,19,7/9/2021,357600,513300,2229,1.12,435030,2020
13853 SW Aerie Dr,Tigard,97223,45.42002106,-122.8065109,3,4,12632,10,7/9/2021,806000,807900,3533,1.13,511670,2019
5116 SE 66th Ave,Portland,97206,45.48583984,-122.5952911,1,2,4791,19,7/9/2021,325000,327000,2195,1.12,399940,2020
15242 SW Peachtree Dr,Tigard,97224,45.40956116,-122.8160553,3,4,11761,10,7/9/2021,769000,770100,3663,1.13,631360,2019
1946 SE 52nd Ave,Hillsboro,97123,45.50497818,-122.9290695,2,3,6534,12,7/9/2021,465000,466600,1995,1.13,347270,2019
12931 SW Kostel Ln,Tigard,97224,45.40924454,-122.8099823,4,5,6969,10,7/9/2021,845000,846200,4185,1.13,606240,2019
23885 SW Scholls Ferry Rd,Hillsboro,97123,45.40832901,-122.9226379,3,4,18730,12,7/9/2021,580000,581400,2826,1.13,385000,2019
4305 SE Chelsea Ln,Hillsboro,97123,45.51970673,-122.937645,3,3,3049,12,7/9/2021,450000,451100,1997,1.13,294720,2019
1462 NE Edgefield St,Hillsboro,97124,45.5484848,-122.967041,3,4,1306,12,7/9/2021,405000,405600,2034,1.13,298900,2019
1724 NE 2nd Ave,Hillsboro,97124,45.53680038,-122.9927139,3,4,8712,12,7/9/2021,675000,677900,2995,1.13,505930,2019
16430 SW 93rd Ave,Tigard,97224,45.40111542,-122.7734756,2,3,7840,10,7/9/2021,465000,465700,2100,1.13,366390,2019
12118 SE High Creek Rd #B2,Happy Valley,97086,45.43523407,-122.5573044,3,3,435,17,7/9/2021,390000,401300,1907,1.08,288930,2020
14865 SW 98th Ave,Tigard,97224,45.41249466,-122.7781067,3,5,30927,10,7/9/2021,761000,762100,2627,1.13,527850,2019
862 Cedar St,Lake Oswego,97034,45.40614319,-122.668808,4,4,10454,19,7/7/2021,1500000,1610900,6333,1.08,1329450,2020
3104 NE Crimson Pl,Hillsboro,97124,45.54721069,-122.9914246,3,5,8276,14,7/7/2021,653000,655800,2995,1.13,459140,2019
183 SE 7th Ave,Hillsboro,97123,45.52146912,-122.9792099,4,4,3920,14,7/7/2021,530000,449800,2341,1.13,364630,2019
4696 SE Brookside Dr,Portland,97222,45.45855713,-122.615654,1,3,8712,18,7/7/2021,390000,393600,2351,1.08,250238,2020
5355 SE Frances Ct,Hillsboro,97123,45.50906372,-122.9269485,3,4,6969,14,7/7/2021,644000,645600,2669,1.13,474630,2019
858 10th St,Lake Oswego,97034,45.42634964,-122.6744766,3,3,11761,18,7/7/2021,1650000,1665200,6883,1.08,806701,2020
174 NE Stonebriar Ln,Hillsboro,97124,45.52121735,-122.9104691,3,4,2613,14,7/7/2021,515600,518300,2350,1.13,413710,2019
728 NE 21st Ave,Hillsboro,97124,45.52891159,-122.9608612,3,4,7405,14,7/7/2021,495000,497600,2689,1.13,400220,2019
2604 Glen Haven Rd,Lake Oswego,97034,45.40332031,-122.7028351,2,4,15681,19,7/7/2021,799000,804700,2834,1.08,556900,2020
6831 SW 52nd Ave,Portland,97219,45.47483444,-122.730835,3,4,5227,15,7/7/2021,835000,836900,2995,1.12,577010,2020
2830 SW Dickinson St,Portland,97219,45.44722366,-122.7061691,4,5,10018,15,7/7/2021,780000,783400,2995,1.12,597230,2020
2470 SE Lindenbrook Ct,Milwaukie,97222,45.42461014,-122.6384048,3,3,10018,18,7/7/2021,553000,558100,2499,1.08,436405,2020
5701 NE Damsel Dr,Hillsboro,97124,45.52350616,-122.9241104,3,3,2613,14,7/7/2021,475000,477500,2281,1.13,382540,2019
6648 NE McMurtry Pl,Hillsboro,97124,45.52350616,-122.9123688,3,4,4791,13,7/7/2021,585000,586100,2450,1.13,468750,2019
252 NW Milne St,Hillsboro,97124,45.54838943,-122.9982834,3,4,7405,13,7/7/2021,700000,703400,2962,1.13,510910,2019
431 NW Yonia Ct,Hillsboro,97124,45.52742004,-122.998703,2,3,8276,13,7/7/2021,451500,453700,2070,1.13,310500,2019
3155 NE 14th Pl,Hillsboro,97124,45.54777908,-122.9682007,3,3,2178,13,7/7/2021,423000,425000,2197,1.13,292410,2019
1388 SE 51st Ave,Hillsboro,97123,45.50939178,-122.930542,2,4,7840,13,7/7/2021,515000,516000,2068,1.13,473590,2019
2228 NW 118th Ave,Portland,97229,45.53574371,-122.7981339,4,5,5227,16,7/7/2021,845000,849700,3349,1.13,654290,2019
6440 SE Laura Ave,Portland,97222,45.45166016,-122.5966187,1,1,8276,18,7/7/2021,320000,305800,1558,1.08,199725,2020
3250 Westview Ct,Lake Oswego,97034,45.39653397,-122.7113571,4,5,30927,18,7/7/2021,1092000,1102100,4684,1.08,992548,2020
17811 SW Barcelona Ln,Beaverton,97007,45.47105789,-122.8604584,3,4,4791,11,7/7/2021,655000,632700,3283,1.13,465830,2019
6216 N Villard Ave,Portland,97217,45.5677681,-122.6972885,3,4,4791,16,7/7/2021,876000,880200,2928,1.12,641700,2020
15161 S Redland Rd,Oregon City,97045,45.35644913,-122.5550537,2,3,33541,19,7/7/2021,440000,444300,2055,1.08,356427,2020
16859 S Creekside Ct,Oregon City,97045,45.37609482,-122.5199814,2,4,30056,19,7/7/2021,590000,595800,2505,1.08,459830,2020
956 Hazelwood Dr,Oregon City,97045,45.34076309,-122.6164856,2,3,11761,19,7/7/2021,510000,515000,2452,1.08,417134,2020
4824 NE 7th Ave,Portland,97211,45.55771637,-122.6582489,1,2,3920,19,7/7/2021,565000,567300,2465,1.12,479470,2020
2591 Dillow Dr,West Linn,97068,45.37569427,-122.6297073,2,3,13503,18,7/7/2021,545500,550500,2377,1.08,346850,2020
1405 Rosemarie Dr,West Linn,97068,45.35522079,-122.6602325,3,5,10890,18,7/7/2021,627800,633600,2455,1.08,495601,2020
3037 Winkel Way,West Linn,97068,45.36252213,-122.6366425,3,3,5227,18,7/7/2021,751000,757900,2959,1.08,668773,2020
2348 Falcon Dr,West Linn,97068,45.3529129,-122.6523285,4,4,10018,19,7/7/2021,1056000,1066400,3238,1.08,726623,2020
6227 SE Clinton St,Portland,97206,45.50341415,-122.598671,1,3,5000,18,7/7/2021,584000,571800,2594,1.12,483920,2020
3730 SE 73rd Ave,Portland,97206,45.49505997,-122.5876541,3,3,7405,18,7/7/2021,643000,647200,2563,1.12,378480,2020
3306 SE 31st Ave,Portland,97202,45.49892807,-122.6332474,2,3,5227,18,7/7/2021,630000,632800,2795,1.12,610530,2020
5412 SE Holgate Blvd,Portland,97206,45.49010468,-122.6067886,1,3,3920,18,7/7/2021,500000,503300,2578,1.12,356790,2020
4735 SE 49th Ave,Portland,97206,45.4879303,-122.6119537,2,3,7405,18,7/7/2021,550000,553600,2500,1.12,479070,2020
5353 SE 38th Ave,Portland,97202,45.48387909,-122.6239243,2,3,5227,19,7/7/2021,553000,555600,2639,1.12,430660,2020
6022 SE Woodstock Blvd,Portland,97206,45.47895432,-122.601532,2,3,4791,19,7/7/2021,585000,589100,2497,1.12,523640,2020
3726 SE Lafayette Ct,Portland,97202,45.49591446,-122.6244888,1,3,5227,19,7/7/2021,500000,502400,2564,1.12,460670,2020
3645 SE Center St,Portland,97202,45.49427032,-122.6255798,2,3,4791,19,7/7/2021,580000,582800,2600,1.12,410420,2020
7333 SE 46th Ave,Portland,97206,45.46998215,-122.6152649,3,3,2613,19,7/7/2021,520000,522500,2562,1.12,359680,2020
4751 SE 59th Ave,Portland,97206,45.48802185,-122.602829,1,3,5227,19,7/7/2021,495475,497500,1995,1.12,329290,2020
15820 SW Kittiwake Ct,Beaverton,97007,45.43307877,-122.8393021,3,3,10454,11,7/7/2021,687600,730200,3556,1.13,568070,2019
5510 SE Woodward St,Portland,97206,45.50124359,-122.6056976,2,3,8276,16,7/7/2021,651000,654100,2849,1.12,676570,2020
6181 SW 183rd Ter,Beaverton,97007,45.47504425,-122.8652649,3,2,1742,12,7/7/2021,343200,352469,1950,1.13,268020,2019
15540 SW Ivory St,Beaverton,97007,45.45423126,-122.8368912,3,2,1306,12,7/7/2021,375000,375500,2095,1.13,307290,2019
6555 SW 67th Ave,Portland,97223,45.47251129,-122.7468491,2,3,11325,12,7/7/2021,742000,743100,2395,1.13,468100,2019
8335 SW 186th Ave,Beaverton,97007,45.45965958,-122.8685226,3,4,6534,12,7/7/2021,642500,643400,2781,1.13,462320,2019
16587 SW Lansford Ct,Beaverton,97007,45.46517181,-122.8475418,3,5,7405,12,7/7/2021,650000,650900,2699,1.13,413990,2019
20391 S Meadow Ave,Oregon City,97045,45.31105423,-122.5425415,3,3,20037,19,7/7/2021,619000,625100,2437,1.08,426924,2020
21361 S Beavercreek Rd,Oregon City,97045,45.2966156,-122.5402451,2,4,101059,18,7/7/2021,675000,679400,2481,1.08,398385,2020
